2199	Appaloosa	0	4
2810	Room	0	4
3395	Harry_Brown	0	3,4,1
2898	The_Boys_from_Brazil	0	4,1
634	Dinner_for_Schmucks	0	2
1358	Obitaemyy_ostrov	0	3
1447	Broken_City	0	4,1
4587	Hoop_Dreams	0	4
3481	Incendies	0	4
3997	Before_Midnight	0	4,0
3141	Sphinx	0	1
4847	The_Gallows	0	1
950	Hansel_&_Gretel:_Witch_Hunters	0	3
4498	The_Last_Big_Thing	0	2,4
1332	Rock_Star	0	4
4426	Casablanca	0	4,0
4821	Sweet_Sweetback's_Baadasssss_Song	0	4,1
2416	The_Salton_Sea	0	4,1
4308	Waitress	0	2,4,0
4408	Grand_Theft_Parsons	0	2,4
4224	Vampire_Killers	0	3,2
4291	The_Lunchbox	0	4,0
750	Joy	0	2,4
4580	The_Unborn	0	4,1
3228	The_Purge:_Anarchy	0	3,1
789	Winter's_Tale	0	4,0
2023	Joy_Ride	0	1
4190	Witchboard	0	1
3003	Vera_Drake	0	4
3521	The_Wood	0	2,4,0
554	Flight_of_the_Phoenix	0	3,4,1
92	Independence_Day:_Resurgence	0	3
4907	Dry_Spell	0	2,0
1363	Reindeer_Games	0	3,4,0,1
4424	The_Dead_Undead	0	3
961	The_Replacements	0	2
4718	My_Dog_Tulip	0	4
4175	American_Splendor	0	2,4
2297	Dylan_Dog:_Dead_of_Night	0	3,2,1
819	Captain_Corelli's_Mandolin	0	4,0
362	The_Girl_with_the_Dragon_Tattoo	0	4,1
2141	The_French_Connection	0	3,4,1
2087	Molière	0	2
990	The_Iron_Giant	0	3,2,4
867	Æon_Flux	0	3
4404	Down_and_Out_with_the_Dolls	0	2
955	The_Book_of_Life	0	2,0
2637	Idlewild	0	4,0
206	The_Hunger_Games:_Mockingjay_-_Part_1	0	1
186	The_Twilight_Saga:_Breaking_Dawn_-_Part_2	0	4,0
1585	Up_in_the_Air	0	4,0
490	Battlefield_Earth	0	3
2660	In_Bruges	0	2,4
4056	Pocketful_of_Miracles	0	2,4
4680	Diamond_Ruff	0	3
1366	Ghosts_of_Mississippi	0	4
4174	Smoke_Signals	0	2,4
1159	The_Sixth_Sense	0	4,1
4423	The_Raid:_Redemption	0	3,1
1342	The_Express	0	4
4897	Down_Terrace	0	2,4
4038	My_Big_Fat_Independent_Movie	0	2
3738	Capricorn_One	0	3,1
3473	Dazed_and_Confused	0	2
3483	Perrier's_Bounty	0	3,2,4,0,1
4434	Unfriended	0	1
3287	The_Wind_That_Shakes_the_Barley	0	4
359	The_Departed	0	4,1
1863	Finding_Neverland	0	4
2609	Grosse_Pointe_Blank	0	3,2,0,1
2093	To_Rome_with_Love	0	2,0
2094	Firefox	0	3,1
1934	Draft_Day	0	4
4575	Aqua_Teen_Hunger_Force_Colon_Movie_Film_for_Theaters	0	3,2
342	Jurassic_Park_III	0	3,1
877	Blade_II	0	3,1
3238	Chasing_Papi	0	2,0
1253	The_Island_of_Dr._Moreau	0	1
4162	Everything_You_Always_Wanted_to_Know_About_Sex_*_But_Were_Afraid_to_Ask	0	2
3518	West_Side_Story	0	4,0,1
2230	Lockout	0	3,1
2309	The_Frozen_Ground	0	4,1
4172	Boom_Town	0	4,0
1543	George_and_the_Dragon	0	3,2,0
822	Forrest_Gump	0	2,4
844	Tango_&_Cash	0	3,2,1
63	The_Legend_of_Tarzan	0	3,4,0
3126	On_the_Line	0	2,0
3509	The_Return_of_the_Living_Dead	0	2
2002	Play_It_to_the_Bone	0	2,4
4537	On_the_Waterfront	0	4,0
3866	Among_Giants	0	2,0
1769	Rendition	0	4,1
3464	Ca$h	0	2,1
2257	Sweet_Charity	0	2,4,0
1185	Dumb_and_Dumber_To	0	2
1034	Out_of_Sight	0	4,0,1
4259	Man_on_Wire	0	1
3863	Buen_Día,_Ramón	0	4
3213	Kites	0	3,4,0,1
3412	Good_Night,_and_Good_Luck.	0	4
1454	Furry_Vengeance	0	2
2764	Flipped	0	2,4,0
813	Red_Tails	0	3,4
4596	Naturally_Native	0	4
3250	The_Legend_of_Suriyothai	0	3,4
3381	The_Work_and_the_Glory	0	4,0
315	The_Expendables_3	0	3,1
4862	The_Last_House_on_the_Left	0	1
464	The_Day_the_Earth_Stood_Still	0	4,1
2442	Sideways	0	2,4,0
2849	Lars_and_the_Real_Girl	0	2,4,0
2170	Scary_Movie_5	0	2
766	Planet_51	0	2
998	The_Messenger:_The_Story_of_Joan_of_Arc	0	4
4113	Dodgeball:_A_True_Underdog_Story	0	2
2368	Birdman_or_(The_Unexpected_Virtue_of_Ignorance)	0	2,4,0
1036	Earth	0	4,0
3378	Narc	0	4,1
1830	The_Constant_Gardener	0	4,0,1
4645	Seven_Samurai	0	3,4
358	Charlie's_Angels	0	3,2,1
2734	My_Boss's_Daughter	0	2,0
1443	Abduction	0	3,1
1793	Flawless	0	2,4
1134	Notting_Hill	0	2,4,0
2644	New_York_Stories	0	2,4,0
374	Hollow_Man	0	3,1
168	G.I._Joe:_Retaliation	0	3,1
4206	Six-String_Samurai	0	3,2,4
1155	8_Mile	0	4
893	Grindhouse	0	3,1
1013	Drive_Angry	0	3,1
4632	The_Singles_Ward	0	2,4,0
1554	Frequency	0	4,1
2302	Three_Kingdoms:_Resurrection_of_the_Dragon	0	3,4
3981	Jason_Lives:_Friday_the_13th_Part_VI	0	1
703	Wild_Hogs	0	3,2
1049	Courage_Under_Fire	0	3,4,1
4211	Stonewall	0	4
314	Land_of_the_Lost	0	2
4216	The_Missing_Person	0	4
4603	Treachery	0	4,1
1956	The_World's_Fastest_Indian	0	4
4772	Butterfly	0	4
1255	The_Other_Boleyn_Girl	0	4,0
2076	Darling_Lili	0	2,4,0
29	Jurassic_World	0	3,1
4769	Ink	0	3,4
3927	Winter_Passing	0	2,4
3949	The_Hunt	0	4
4140	Friday_the_13th:_A_New_Beginning	0	1
920	Mr._Deeds	0	2,0
4647	Johnny_Suede	0	2,0
985	The_Host	0	3,0,1
2818	Birthday_Girl	0	2,1
2510	The_Women	0	2,4
4449	Sands_of_Iwo_Jima	0	3,4,0
4911	The_Puffy_Chair	0	2,4,0
4088	Timber_Falls	0	1
421	Scott_Pilgrim_vs._the_World	0	3,2,0
4128	Alien_Uprising	0	2
4453	The_Sessions	0	2,4,0
3946	Human_Traffic	0	2
2398	Troop_Beverly_Hills	0	2
3755	Only_God_Forgives	0	4
983	Hannibal_Rising	0	4,1
4532	Charly	0	4,0
2473	Bobby_Jones:_Stroke_of_Genius	0	4,0
227	Stuart_Little_2	0	2
3373	Thank_You_for_Smoking	0	2,4
1388	Trainwreck	0	2,0
3170	Police_Academy:_Mission_to_Moscow	0	2
2839	Quest_for_Fire	0	4
2017	Final_Destination	0	1
982	Assassins	0	3,1
2534	The_White_Countess	0	4,0
607	I_Spy	0	3,2,1
1930	Legend	0	4,1
4343	The_Lords_of_Salem	0	4,1
3015	Machine_Gun_McCain	0	4,1
3184	Eulogy	0	2,4
1257	The_Reaping	0	1
2585	Cop_Land	0	4,1
1710	The_Boss	0	2
3595	Chariots_of_Fire	0	4
3813	Monster's_Ball	0	4,0
3002	The_Visual_Bible:_The_Gospel_of_John	0	4
1865	The_Grey	0	3,4,1
1491	The_Longest_Ride	0	4,0
2965	A_Tale_of_Three_Cities	0	4
3543	Casa_de_mi_Padre	0	2
3542	The_Words	0	4,0,1
3261	Veronika_Decides_to_Die	0	4,0
4170	Courageous	0	4
1060	The_Client	0	4,1
2011	Zombieland	0	2
3633	The_Robe	0	4
4034	Just_Looking	0	2,4
3212	Into_the_Grizzly_Maze	0	3,1
4100	Garden_State	0	2,4,0
144	Flushed_Away	0	2
3763	Savage_Grace	0	4
3087	Kung_Pow:_Enter_the_Fist	0	3,2
3369	Driving_Miss_Daisy	0	2,4
1404	Malcolm_X	0	4,0
3211	Richard_III	0	4
390	The_Nutcracker_in_3D	0	3
4547	The_Hammer	0	2,0
2864	The_Golden_Child	0	3,2
872	Thunderbirds	0	3,2
1704	Walk_the_Line	0	4,0
3195	The_Good,_the_Bad,_the_Weird	0	3,2
1031	The_Cotton_Club	0	4
3452	March_or_Die	0	4,0
4902	Sabotage	0	3,4,1
2286	Equilibrium	0	3,4,1
4501	Alone_with_Her	0	4,1
2559	The_Yellow_Handkerchief	0	4,0
397	Air_Force_One	0	3,4,1
2461	A_Simple_Plan	0	4,1
379	The_Saint	0	3,0,1
3721	Desert_Blue	0	4
4497	Speedway_Junky	0	4,0
755	Practical_Magic	0	2,4,0
3370	Soul_Food	0	2,4
3722	Decoys	0	2
4703	Fabled	0	4,1
3707	Kill_the_Messenger	0	4,1
3499	The_Work_and_the_Glory_II:_American_Zion	0	4
12	Quantum_of_Solace	0	3
1751	Just_My_Luck	0	2,0
2209	Into_the_Wild	0	4
4638	Mean_Creek	0	4
1908	A_Lot_Like_Love	0	2,4,0
838	Flightplan	0	4,1
3537	Halloween_5	0	1
4872	Tiger_Orange	0	4
2939	Married_Life	0	4,0
2804	Two_Can_Play_That_Game	0	2,0
109	Terminator_Genisys	0	3
3717	Out_of_the_Blue	0	4
149	Die_Another_Day	0	3,1
3038	Precious	0	4
2486	Wall_Street	0	4
4015	Tsotsi	0	4
4510	Loving_Annabelle	0	4,0
3506	The_Terminator	0	3
3394	The_Neon_Demon	0	1
4843	Une_Femme_Mariée	0	4
3149	Cecil_B._DeMented	0	2,1
2369	Blue_Jasmine	0	4
1979	Dangerous_Liaisons	0	4,0
3932	2:13	0	1
4516	The_Poker_House	0	4
3396	Spider-Man_3	0	3,0
2015	Bad_Boys	0	3,2,4,1
3963	Goldfinger	0	3,1
3849	Red_State	0	3,1
3062	Dogma	0	2,4
1941	Warrior	0	4
1723	Role_Models	0	2
557	Sucker_Punch	0	3
1933	Angela's_Ashes	0	4
2772	The_Caveman's_Valentine	0	4,1
2348	Big	0	2,4,0
1330	The_Ninth_Gate	0	1
2446	Good_Boy!	0	2,4
997	Into_the_Blue	0	3,1
3668	The_Haunting_of_Molly_Hartley	0	4,1
4182	Alexander's_Ragtime_Band	0	4,0
3225	The_Best_Man	0	2,4
1168	Fifty_Shades_of_Grey	0	4,0
4307	Dawn_of_the_Dead	0	3,1
2722	Urban_Legend	0	1
2303	Shattered	0	4,1
455	Just_Go_with_It	0	2,0
969	Resident_Evil:_Apocalypse	0	3,1
4765	Exam	0	1
518	The_Lost_World:_Jurassic_Park	0	3
2122	Jaws_2	0	1
3907	Creepshow_2	0	2,1
1760	Kick-Ass_2	0	3,2
4762	The_Canyons	0	4,1
3960	Beginners	0	2,4,0
1533	The_Quick_and_the_Dead	0	3,1
2726	Superstar	0	2,0
1254	The_Musketeer	0	3,0
2554	Top_Gun	0	3,4,0
2753	Soul_Survivors	0	4,1
1735	Timecop	0	3,1
4734	Fighting_Tommy_Riley	0	4
2056	Derailed	0	4,1
3271	The_Rose	0	4,0
2247	Burnt	0	2,4
865	The_Phantom_of_the_Opera	0	4,0,1
2083	Mad_Money	0	2,1
4813	Archaeology_of_a_Woman	0	4
3210	Gentlemen_Broncos	0	2
1300	The_Warlords	0	3,4,0
3945	City_of_God	0	4
2843	Womb	0	4,0
1039	Riding_in_Cars_with_Boys	0	2,4
2288	The_Yards	0	4,0,1
4555	London_to_Brighton	0	4,1
1093	Across_the_Universe	0	4,0
1966	Me_and_Orson_Welles	0	4
2587	End_of_Watch	0	4,1
2987	Raising_Cain	0	4,1
657	Broken_Arrow	0	3,1
1373	The_Hangover	0	2
1939	Big_Trouble_in_Little_China	0	3,2
2455	Dickie_Roberts:_Former_Child_Star	0	2
2565	Coal_Miner's_Daughter	0	4
2232	Crank:_High_Voltage	0	3,1
1112	Love_in_the_Time_of_Cholera	0	4,0
1843	Viy	0	1
4888	Smiling_Fish_&_Goat_on_Fire	0	2,0
151	Armageddon	0	3,1
3865	An_Everlasting_Piece	0	2
3667	Shaun_of_the_Dead	0	2
87	Shrek_Forever_After	0	2
3634	The_Return_of_the_Pink_Panther	0	2
3046	Happy_Gilmore	0	2
2139	Me_Before_You	0	4,0
4376	The_41-Year-Old_Virgin_Who_Knocked_Up_Sarah_Marshall_and_Felt_Superbad_About_It	0	2
768	Intolerable_Cruelty	0	2,0
1369	Gattaca	0	4,1
4117	Anatomy	0	1
1927	The_Girl_Next_Door	0	2,4,0
2427	Superbad	0	2
4131	Dancer,_Texas_Pop._81	0	2,4
917	As_Good_as_It_Gets	0	2,4,0
1432	Blast_from_the_Past	0	2,4,0
1931	Hot_Rod	0	2
3119	The_Red_Violin	0	4,0
3916	Gods_and_Monsters	0	4
1374	Ip_Man_3	0	3,4
2682	District_B13	0	3,1
4818	The_World_Is_Mine	0	4
2762	Margaret	0	4
3892	Down_for_Life	0	4
3720	Tycoon	0	4,0
411	Enemy_at_the_Gates	0	4
1988	Footloose	0	4,0
366	Atlantis:_The_Lost_Empire	0	3
4042	Open_Road	0	3,4,1
4469	Goosebumps	0	2
2478	Escobar:_Paradise_Lost	0	4,0,1
1667	Wicker_Park	0	4,0,1
1166	Back_to_the_Future_Part_II	0	2
3677	The_Beastmaster	0	3
4782	Western_Religion	0	4,1
2028	Haywire	0	3,1
3112	The_Tourist	0	3,0,1
4057	Close_Range	0	3
4881	The_Call_of_Cthulhu	0	1
4590	L.I.E.	0	4
2491	Dead_Poets_Society	0	2,4
4756	I_Married_a_Strange_Person!	0	2,4
1399	TMNT	0	3,2
352	Unstoppable	0	3,1
1683	Once_Upon_a_Time_in_America	0	4
4382	Filly_Brown	0	4
2149	The_Tigger_Movie	0	2,4
3099	Love_Jones	0	4,0
2321	I_Can_Do_Bad_All_by_Myself	0	2,4
1739	No_Reservations	0	2,4,0
2027	The_Crew	0	2
287	Public_Enemies	0	4,0
4233	Rockaway	0	3,4,1
2126	Tammy	0	2
732	Contagion	0	4,1
947	Curious_George	0	2
2413	The_White_Ribbon	0	4
2113	Raiders_of_the_Lost_Ark	0	3
3040	White_Noise	0	4,1
4732	Nothing_But_a_Man	0	4,0
159	Exodus:_Gods_and_Kings	0	3,4
1998	Win_a_Date_with_Tad_Hamilton!	0	2,0
1902	The_Shawshank_Redemption	0	4
1636	What's_the_Worst_That_Could_Happen?	0	2
351	Toy_Story_2	0	2
695	3000_Miles_to_Graceland	0	3,2,1
2233	Bullets_Over_Broadway	0	2
4171	The_Hustler	0	4
599	Wall_Street:_Money_Never_Sleeps	0	4
2285	Marci_X	0	2
130	Thor	0	3
572	The_Village	0	4,0,1
250	San_Andreas	0	3,4,1
767	Star_Trek:_Nemesis	0	3,1
4361	The_Blue_Room	0	0,1
3029	For_Greater_Glory:_The_True_Story_of_Cristiada	0	4
1190	Ray	0	4
1494	Playing_for_Keeps	0	2,0
2488	Becoming_Jane	0	4,0
4188	Captive	0	4,1
3546	College	0	2
4321	Nine_Queens	0	4,1
1519	This_Is_the_End	0	2
3258	Undiscovered	0	2,0
1475	Smilla's_Sense_of_Snow	0	3,4,1
2899	Aquamarine	0	2,0
891	Flags_of_Our_Fathers	0	4
218	The_Day_After_Tomorrow	0	3,1
1526	Alive	0	4,1
2748	The_Diving_Bell_and_the_Butterfly	0	4
993	The_Life_of_David_Gale	0	4,1
2108	Tinker_Tailor_Soldier_Spy	0	4,1
2673	You_Will_Meet_a_Tall_Dark_Stranger	0	2,4,0
1693	Little_Nicholas	0	2
3080	Roll_Bounce	0	2,4,0
135	Mission:_Impossible_-_Rogue_Nation	0	3,1
687	Jurassic_Park	0	1
1946	Brokedown_Palace	0	4,1
3	The_Dark_Knight_Rises	0	3,1
84	The_Lovers	0	3,0
1824	Blood_and_Wine	0	4,1
508	Hidalgo	0	3
3568	Lucky_Break	0	2,0
6	Spider-Man_3	0	3,0
1298	The_Hunting_Party	0	2,4,0,1
966	Gremlins_2:_The_New_Batch	0	2
2720	Stomp_the_Yard	0	4,0
254	Mr._&_Mrs._Smith	0	3,2,0,1
1110	Bangkok_Dangerous	0	3,1
2715	Born_on_the_Fourth_of_July	0	4
268	The_Lord_of_the_Rings:_The_Fellowship_of_the_Ring	0	3,4
3100	The_Gift	0	1
4101	Before_Sunrise	0	4,0
1210	Unknown	0	3,1
4196	The_Diary_of_a_Teenage_Girl	0	4,0
1694	Wild_Card	0	3,4,1
4010	Days_of_Heaven	0	4,0
3706	Light_Sleeper	0	4
3037	She's_All_That	0	2,0
3600	Ghost_World	0	2,4
2685	Buffalo_Soldiers	0	2,4,1
2800	No_Good_Deed	0	1
1588	Looper	0	3,4,1
1668	Fright_Night	0	2
4745	Compliance	0	4,1
2434	Black_Nativity	0	4
2840	Antwone_Fisher	0	4
4185	We_Are_Your_Friends	0	4,0
1367	Snow_Falling_on_Cedars	0	4,0,1
3631	Instructions_Not_Included	0	2,4
2075	Megiddo:_The_Omega_Code_2	0	3,1
4652	The_Slaughter_Rule	0	4
2475	The_Illusionist	0	4,0,1
2061	Victor_Frankenstein	0	4,1
3703	Everything_Must_Go	0	2,4
1832	Mrs._Doubtfire	0	2,4,0
3566	Snow_Flower_and_the_Secret_Fan	0	4
1360	Never_Say_Never_Again	0	3,1
2873	Beavis_and_Butt-Head_Do_America	0	2
1603	Star_Trek_V:_The_Final_Frontier	0	3,1
4549	Latter_Days	0	2,4,0
2590	The_Theory_of_Everything	0	4,0
3821	The_Kids_Are_All_Right	0	2,4
2769	Hot_Tub_Time_Machine_2	0	2
2932	The_Pursuit_of_D.B._Cooper	0	1
4334	Stolen_Summer	0	4
664	Focus	0	2,4,0
4160	Sleeper	0	2
1555	Ghostbusters	0	3,2
128	Mad_Max:_Fury_Road	0	3,1
2382	Fame	0	2,4,0
4066	Some_Like_It_Hot	0	2,0
1219	The_Lake_House	0	4,0
4393	Monsoon_Wedding	0	2,4,0
258	The_Green_Hornet	0	3,2,1
76	Waterworld	0	3,1
4431	The_Sleepwalker	0	4
1666	Alex_&_Emma	0	2,0
2163	Vampires_Suck	0	2
3454	Somewhere	0	2,4
3790	One_Flew_Over_the_Cuckoo's_Nest	0	4
2291	Steamboy	0	3,1
577	Runaway_Bride	0	2,0
3000	Slackers	0	2,0
143	Mars_Needs_Moms	0	3,2
3736	Dying_of_the_Light	0	4,1
2229	What's_Your_Number?	0	2,0
1306	Baahubali:_The_Beginning	0	3,4
1351	Cop_Out	0	3,2
2062	Our_Kind_of_Traitor	0	1
4394	You_Can_Count_on_Me	0	4
4179	Gentleman's_Agreement	0	4,0
2166	Doubt	0	4
525	50_First_Dates	0	2,0
1719	Along_Came_a_Spider	0	4,1
1267	Marie_Antoinette	0	4,0
3245	Trust_the_Man	0	2,4,0
4069	Young_Frankenstein	0	2
4428	Rocket_Singh:_Salesman_of_the_Year	0	2,4
4120	Christmas_Mail	0	2,4,0
4403	Blue_Like_Jazz	0	2,4
3519	Caddyshack	0	2
4335	My_Name_Is_Bruce	0	2
1845	The_Face_of_an_Angel	0	4
2526	Meteor	0	3,4,1
2934	Charlie_Bartlett	0	2,4,0
965	Beverly_Hills_Cop_III	0	3,2,1
1711	Cry_Freedom	0	4
1073	Coyote_Ugly	0	2,4,0
1077	The_Specialist	0	3,4,0,1
927	Central_Intelligence	0	3,2
1391	L.A._Confidential	0	4,1
2880	Project_X	0	2
4661	Insomnia_Manica	0	1
2844	Glengarry_Glen_Ross	0	4
399	The_Three_Musketeers	0	3,0
4757	November	0	4,1
3458	Dom_Hemingway	0	2,4
2220	Twilight	0	4,0
32	Iron_Man_3	0	3
514	The_Secret_Life_of_Pets	0	2
566	Braveheart	0	4
769	Trouble_with_the_Curve	0	4
65	X-Men:_Apocalypse	0	3
680	Elektra	0	3,1
332	The_Road_to_El_Dorado	0	2,0
2903	Tales_from_the_Crypt:_Demon_Knight	0	3,1
4552	For_a_Good_Time,_Call...	0	2
1329	Joe_Somebody	0	2,4
1968	Bad_Lieutenant:_Port_of_Call_New_Orleans	0	4
666	Blade:_Trinity	0	3,1
2142	Bad_Moms	0	2
1333	Precious	0	4
2992	Out_Cold	0	2
1096	Babylon_A.D.	0	3,1
369	You_Don't_Mess_with_the_Zohan	0	3,2
3840	Let's_Go_to_Prison	0	2
55	The_Good_Dinosaur	0	2
3024	In_the_Land_of_Women	0	2,4,0
124	The_Matrix_Revolutions	0	3
2513	Bad_Moms	0	2
1127	28_Days	0	2,4
2393	The_Tailor_of_Panama	0	4,1
2367	Peggy_Sue_Got_Married	0	2,4,0
1193	I_Love_You,_Man	0	2,0
4304	Mississippi_Mermaid	0	4,0
2403	Ed_Wood	0	2,4
2980	A_Walk_to_Remember	0	4,0
3307	Shutter	0	1
1910	He_Got_Game	0	4
1822	Welcome_to_Mooseport	0	2,0
1149	Lord_of_War	0	4,1
2054	Son_of_God	0	4
4080	Friday_the_13th:_The_Final_Chapter	0	1
3279	The_Haunting_in_Connecticut_2:_Ghosts_of_Georgia	0	4,1
2509	Hot_Fuzz	0	3,2
564	Talladega_Nights:_The_Ballad_of_Ricky_Bobby	0	3,2
2387	Catch_That_Kid	0	2
2823	The_Widow_of_Saint-Pierre	0	4,0
4298	N-Secure	0	4,1
3031	Good_Will_Hunting	0	4
1488	Chill_Factor	0	3,2,4,1
2706	Freedom	0	4
723	RED	0	3,2,1
645	The_Matrix	0	3
1551	The_Grand_Budapest_Hotel	0	2,4
4225	Gangster's_Paradise:_Jerusalema	0	3,4
4748	Death_Calls	0	3,0,1
3284	All_Is_Lost	0	3,4
4379	Friday_the_13th_Part_2	0	1
70	Hugo	0	4
2055	Underworld	0	3,1
713	Cats_&_Dogs	0	3,2
107	Shrek_the_Third	0	2
708	The_General's_Daughter	0	4,1
4048	Enter_the_Dangerous_Mind	0	1
1965	Without_Limits	0	4
3437	Rabbit-Proof_Fence	0	4
309	Cloud_Atlas	0	4
1788	Suspect_Zero	0	4,1
4094	That_Thing_You_Do!	0	2,4
394	Cast_Away	0	4,0
945	V_for_Vendetta	0	3,4,1
3785	Exiled	0	3,1
2018	The_Ides_of_March	0	4
4767	Sunday_School_Musical	0	4
2080	Black_Book	0	4,1
4158	From_Russia_with_Love	0	3,1
3043	The_Longest_Day	0	3,4
3422	Flirting_with_Disaster	0	2
3942	August	0	4,0
805	Just_Like_Heaven	0	2,0
2254	The_Man	0	3,2
1986	Think_Like_a_Man_Too	0	2,0
4037	Demonic	0	1
50	The_Great_Gatsby	0	4,0
4032	Fort_McCoy	0	4
2269	Chasing_Mavericks	0	4
230	RoboCop	0	3,1
1535	Bringing_Out_the_Dead	0	4,1
2193	Alpha_and_Omega	0	2,0
4063	Griff_the_Invisible	0	2,4,0
2718	The_Possession	0	1
78	Inside_Out	0	2,4
4105	Brick_Lane	0	4
1951	Stone_Cold	0	3,4,1
3773	State_Fair	0	0
2971	High_School_Musical_3:_Senior_Year	0	2,4,0
4287	In_the_Bedroom	0	4
3657	Addicted	0	4,1
2334	The_Fall_of_the_Roman_Empire	0	4
158	The_Last_Samurai	0	3,4
3101	End_of_the_Spear	0	4
841	Kill_Bill:_Vol._1	0	3
2277	The_Cold_Light_of_Day	0	3,1
2224	The_Greatest_Story_Ever_Told	0	4
3830	3_Strikes	0	2
3341	When_Did_You_Last_See_Your_Father?	0	4
803	American_Sniper	0	3,4,1
582	Hook	0	2
1066	Galaxy_Quest	0	2
4116	The_Other_End_of_the_Line	0	2,4,0
3185	White_Noise_2:_The_Light	0	4,1
3744	Soul_Kitchen	0	2,4
187	Home	0	2
274	Stuart_Little	0	2
1387	21	0	4,1
2104	The_Rage:_Carrie_2	0	1
484	Evolution	0	4
2601	The_Great_Debaters	0	4
3055	Devil	0	1
1416	In_Time	0	3,1
2985	The_Secret_Life_of_Bees	0	4
2241	3_Ninjas_Kick_Back	0	3,2
1385	Identity_Thief	0	2
2994	Quartet	0	2,4
2922	Fortress	0	3,1
808	Leatherheads	0	2,4,0
4261	Brotherly_Love	0	4
3680	Not_Easily_Broken	0	4,0
2246	Three_to_Tango	0	2,0
471	Lost_in_Space	0	3,1
2217	The_Kite_Runner	0	4
619	Basic_Instinct_2	0	1
3049	Oliver!	0	4
4312	The_Squid_and_the_Whale	0	2,4
3449	The_Mighty_Macs	0	4
3120	The_Straight_Story	0	4
3549	Miss_March	0	2,0
2951	Cypher	0	0,1
4695	Gory_Gory_Hallelujah	0	2
2564	Private_Benjamin	0	2
1923	The_Box	0	4,1
807	Rambo_III	0	3,1
4019	Oldboy	0	4,1
3192	The_Devil's_Tomb	0	3
424	Scooby-Doo	0	2
261	Home_on_the_Range	0	2
1125	Victor_Frankenstein	0	4,1
2070	Josie_and_the_Pussycats	0	2
294	Django_Unchained	0	4
3552	Hedwig_and_the_Angry_Inch	0	2,4
815	That's_My_Boy	0	2
2261	An_American_Carol	0	2
474	Hotel_Transylvania_2	0	2
715	Two_Weeks_Notice	0	2,0
275	The_Princess_and_the_Frog	0	0
2300	Regression	0	4,1
1637	9	0	3,4,1
3306	50/50	0	2,4,0
2238	Ghost_Town	0	2,4,0
3597	Shine	0	4,0
2172	Milk	0	4
1897	Bride_of_Chucky	0	2,0
528	Inspector_Gadget	0	3,2
925	Interview_with_the_Vampire:_The_Vampire_Chronicles	0	4
486	Surrogates	0	3,1
1531	A_History_of_Violence	0	4,1
4864	Pi	0	4,1
760	Year_One	0	2
4324	The_To_Do_List	0	2,0
59	Rush_Hour_3	0	3,2,1
2135	12_Years_a_Slave	0	4
1980	On_the_Road	0	4
4430	Rocky	0	4
3313	On_Her_Majesty's_Secret_Service	0	3,1
3320	American_Psycho	0	4
1218	Secret_Window	0	1
94	Terminator_3:_Rise_of_the_Machines	0	3
3719	Lovely,_Still	0	4,0
4358	Incident_at_Loch_Ness	0	2
2856	Casino_Jack	0	2,4
4398	Home_Run	0	4
3199	The_Lost_City	0	4,0
3255	Opal_Dream	0	4
1522	Takers	0	3,1
2955	Space_Battleship_Yamato	0	3,4
1972	The_True_Story_of_Puss'N_Boots	0	2
1734	Serendipity	0	2,0
